Price,Adj Close,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V,V
Date,,,,,,
2021-09-10,216.54896545410156,224.91000366210938,230.0399932861328,224.82000732421875,229.85000610351562,6715400
2021-09-13,216.2793731689453,224.6300048828125,227.1999969482422,223.41000366210938,225.52999877929688,6808100
2021-09-14,214.73887634277344,223.02999877929688,225.80999755859375,222.27999877929688,225.0,6575700
2021-09-15,215.48989868164062,223.80999755859375,224.83999633789062,221.36000061035156,222.52000427246094,6535800
2021-09-16,215.99053955078125,224.3300018310547,225.1999969482422,222.75,223.86000061035156,5928500
2021-09-17,213.50645446777344,221.75,223.6999969482422,219.3000030517578,222.4499969482422,13787400
2021-09-20,211.86962890625,220.0500030517578,220.5,216.30999755859375,216.9600067138672,8822600
2021-09-21,211.98519897460938,220.1699981689453,222.1699981689453,218.97999572753906,220.75,7033600
2021-09-22,214.46929931640625,222.75,224.10000610351562,221.10000610351562,221.39999389648438,6005900
2021-09-23,219.8225860595703,228.30999755859375,228.6999969482422,224.36000061035156,225.0,7952700
2021-09-24,222.98062133789062,231.58999633789062,231.9499969482422,228.6199951171875,228.92999267578125,6461200
2021-09-27,221.0646514892578,229.60000610351562,233.3300018310547,228.77000427246094,231.72000122070312,6881100
2021-09-28,217.17478942871094,225.55999755859375,228.8699951171875,224.0,228.8699951171875,6951400
2021-09-29,218.253173828125,226.67999267578125,229.02000427246094,226.08999633789062,226.8000030517578,6432700
2021-09-30,214.46929931640625,222.75,228.7899932861328,222.6300048828125,227.5800018310547,7128500
2021-10-01,221.89266967773438,230.4600067138672,231.55999755859375,223.47000122070312,224.1699981689453,7925400
2021-10-04,216.37567138671875,224.72999572753906,230.3300018310547,220.80999755859375,230.0,10283400
2021-10-05,215.9423828125,224.27999877929688,227.3800048828125,223.9199981689453,225.47999572753906,5814000
2021-10-06,218.08949279785156,226.50999450683594,226.6199951171875,221.25,222.0399932861328,5420900
2021-10-07,221.97930908203125,230.5500030517578,231.16000366210938,228.49000549316406,228.91000366210938,6561900
2021-10-08,221.70970153808594,230.27000427246094,232.72999572753906,230.17999267578125,231.0,3735200
2021-10-11,216.74154663085938,225.11000061035156,230.32000732421875,224.8699951171875,230.00999450683594,5620200
2021-10-12,215.720947265625,224.0500030517578,226.22000122070312,222.9199981689453,225.55999755859375,5448200
2021-10-13,214.19003295898438,222.4600067138672,225.86000061035156,218.6300048828125,223.1300048828125,9076000
2021-10-14,216.8089141845703,225.17999267578125,225.64999389648438,223.05999755859375,224.1199951171875,5590500
2021-10-15,222.4029083251953,230.99000549316406,231.08999633789062,226.72999572753906,227.22000122070312,6355100
2021-10-18,222.07554626464844,230.64999389648438,232.75999450683594,228.13999938964844,230.17999267578125,5580200
2021-10-19,224.83889770507812,233.52000427246094,233.63999938964844,230.67999267578125,231.9499969482422,4409700
2021-10-20,222.8169403076172,231.4199981689453,233.8000030517578,231.30999755859375,233.4600067138672,5401800
2021-10-21,221.68081665039062,230.24000549316406,230.8300018310547,226.3000030517578,230.6999969482422,5982200
2021-10-22,222.63401794433594,231.22999572753906,232.82000732421875,228.7100067138672,230.2899932861328,3788000
2021-10-25,225.18548583984375,233.8800048828125,234.86000061035156,232.2899932861328,233.4499969482422,4938700
2021-10-26,223.2021026611328,231.82000732421875,236.9600067138672,231.3300018310547,235.52999877929688,7814500
